valence,arousal,artist_name,track_name,lyrics
-0.869193911,0.508813005,Lady Antebellum,Need You Now,"And I don't know how I can do without, I just need you now
And I wonder if I ever cross your mind
For me, it happens all the time
It's a quarter after one, I'm all alone and I need you now"
0.94364696,0.754643678,Lady Antebellum,I Run To You,"Into a new disaster, so I run to you
And when it all starts coming undone
Baby, you're the only one I run to
Whoa-oh-whoa"
-1.400402676,1.538228949,Exodus,Downfall,"Fall!
Downfall!
For the world's last goodnight
In the flames of the burning lands"
-0.308877816,-0.102690794,Black Sabbath,Buried Alive,"And we never justify
When you thought you were free
As the big door closes and you're waiting for the nail
The choir sings a neverending lie"
0.57525732,0.572575336,Grizzly Bear,Southern Point,"In the end
I could ever
You'll never find me now
"
0.766274171,-2.112356547,Grizzly Bear,While You Wait For The Others,"And what was there?
Yes, you'll only leave me dry
We all fall through
As long as you like"
-0.333437125,-0.494483429,Grizzly Bear,I Live With You,"Return
They'll try
To keep us apart
And they'll try"
0.01585083,0.390506994,Europe,Tomorrow,"All the way through, I wonder will you
And bear with my pride, as strong as it seems
Walk by my side, and follow my dreams
Will you be there beside me"
0.815392789,0.662457176,Slick Shoes,Now's The Time,"To see the light of another day
We will survive

All day long I've sat here for"
0.815392789,0.662457176,Flogging Molly,Drunken Lullabies,"'Cause we find ourselves in the same old mess
Singing drunken lullabies
To glisten once again?
Must it take a life for hateful eyes"
-1.727860133,-1.10752367,The Gaslight Anthem,Great Expectations,"Everybody leaves and I'd expect as much from you
I saw tail lights last night in a dream about my old life
We were always waiting
Everybody leaves, so why, why wouldn't you?"
1.541256821,1.704164653,The Gaslight Anthem,The Patient Ferris Wheel,"Maybe I should call me an ambulance
I'd never felt so strange
Standin' in the Jersey rain
Always made you smile"
0.373325221,-0.923150666,Shpongle,Vapour Rumours,"...Crashed spacecraft. An explanation that invokes sentient, extra terrestrial enitities are somehow active on Earth. But certainly there is a vast quantity of documentation on the phenomena of unidentified flying objects.
I do not hold the view of some UFOlogists, that this is all in the mind.
It's 3 o'clock, on what may well be the most important afternoon in the history of this world. Humanity's first contact with an extra terrestrial species.
We can not rule out the possibility that creatures, who may well be superior to us, are interested in what is happening on our Earth. These unidentified flying objects that appear to display unique characteristics, such as their speed, their rapid manouvering and so on, must be studied in the interest of mankind."
0.373325221,-0.923150666,Shpongle,Once Upon The Sea of Blissful Awareness,"
Floating, floating
Blue lotus floats
My mind craves nectar day and night"
-1.056572345,0.736206378,Stealers Wheel,Late Again,"I know that I can show some respect, especially when I'm wrong.
Late again, when I get home you'll be waiting.
Ooh, la-la-la, ooh...
There's always something there, that keeps me hanging on."
-0.303420192,-0.362349443,Cyndi Lauper,True Colors,"I see your true colors and that's why I love you
Your true colors, true colors
Are beautiful like a rainbow
If this world makes you crazy"
1.071901131,0.846830181,Cyndi Lauper,I Drove All Night,"
Is that alright?
To make love to you
Woke you from your sleep"
0.957291021,0.390506994,Cyndi Lauper,She Bop,"I bop--you bop--a--they bop

Ooh--ooh--she--do--she bop--she bop
I hope He will understand"
1.031878553,0.69318601,Cyndi Lauper,All Through The Night,"All through the night
And it goes running all through the night
And once we start
Until it ends"
1.178324805,1.183310915,Chubby Checker,Limbo Rock,"All around the limbo clock
Jack go unda limbo stick
Jack be limbo, Jack be quick
Hey, let's do the limbo rock"
-0.308877816,-0.102690794,Adam Lambert,Voodoo,"'Cause it's voodoo voodoo voodoo (under your spell)
I'm almost afraid I'll miss my chance
I was lookin' for love all over
I try to leave but I have to stay"
1.541256821,1.704164653,Brandon Heath,Wait And See,"That'll be the day that I finally get it right
That I'm, not here for nothing
Teacher thought I was hopeless fool all right
Still wrestling with my fear"
0.984579142,-0.010504292,Brandon Heath,Love Never Fails,"Love never fails you
Love is the arms that are holding you
When my heart won't make a sound
When I can't turn back around"
0.373325221,-0.923150666,Band Of Horses,On My Way Back Home,"
All my favorite songs, where I'd gone wrong
But luckily I, I got a mind to know
Come to me, the remembrance of"
-1.040199472,-0.065816193,Band Of Horses,Infinite Arms,"When my thoughts drift to you
And then everything was really hurt
Ever so slowly out on the sea
I had a dream, I had a dream"
1.541256821,1.704164653,Carolyn Arends,Seize The Day,"Well one thing I've noticed wherever I wander
Well I know a doctor, a fine young physician
Then nothing will stand in your way
So I'm singing my songs off of any old stage"
-0.431674363,0.095510186,Bob Carlisle,Butterfly Kisses,"I must have done something right
Sticking little white flowers all up in her hair
And butterfly kisses at night
Oh, with all that I've done wrong"
0.678952182,0.026370309,Bob Carlisle,We Fall Down,"
We fall down, we get up
And the saints are just the sinners
Who fall down and get up"
0.766274171,-2.112356547,Brandon Heath,Let's Make It Last,"The way that we love
The way that we laugh
It's something worth seeing
Let's make it last"
0.482477707,-0.471436804,Bebo Norman,Big Blue Sky,"This broken world can make it hard to live
The angels sigh
Shows me all that I have got
Nothing is good apart from you"
0.815392789,0.662457176,Bebo Norman,Falling Down,"I don't know you
I can't see you
But I need you here with me
But I love you anyway"
0.57525732,1.280106742,Bebo Norman,Long Way Home,"The long way home 
I will not give up this fight 
I will not give up on you 
I will not carry this heart of stone "
-1.040199472,-0.065816193,Rich Mullins,Growing Young,"Big boys don't cry 
And our Father still waits 
That held back the tears 
And everybody used to tell me"
-1.056572345,0.736206378,Bebo Norman,All That I Have Sown,"'Cause I've been searching
As life unfolds here before us
It's all that I have sown
Of all that I have sown"
0.57525732,1.280106742,Bebo Norman,Into The Day,"It's over now
What you don't know is the signs are right for the turning tide
What it's all about
Time will let the story told grow and grow 'til it unfolds"
-1.577775465,-0.005894967,Pillar,Rewind,"
And all of those times
And watch all my life
I could see you"
0.373325221,-0.923150666,Armin van Buuren,Yet Another Day,"Dying to see another day
And I don't want to be your friend
Or pretend I can fit into
Makes me wonder what I'm here for"
-1.081677417,0.002401819,Ben Harper,Welcome To The Cruel World,"Welcome to the cruel world
Welcome
Hope you find your way
I will gladly say goodbye"
-1.040199472,-0.065816193,Merle Haggard,If We Make It Through December,"If we make it through December
And I shiver when I see the falling snow
Maybe even California
It's the coldest time of winter"
-1.012911351,1.063468461,Editors,Eat Raw Meat = Blood Drool,"
A little bit for myself, don't put a price on your health, I give a little to her
I give a little to her
Oh, I give a little to her"
1.071901131,0.846830181,Newsong,When God Made You,"He must have been thinking about me
Tag chorus: 
That a miracle has come 
They just have to be together "
1.541256821,1.704164653,Third Day,Show Me Your Glory,"Show me Your glory
Send down Your presence
I can't go on without You, Lord
Majesty shines about You"
0.815392789,0.662457176,Third Day,I Can Feel It,"I can feel it
Spoken:
I can feel Your heartbeat
And I can feel, yeah, it all around me"
0.678952182,-2.333604153,Leeland,Tears of The Saints,"Father, we will lead them home 
Sinner, reach out your hands! 
This is an emergency! 
We're crying for them come back home "
1.541256821,1.704164653,Leeland,Hey,"To me You are

And I found You here
And scream it from the mountain peaks"
0.373325221,-0.923150666,Leeland,Beginning And The End,"You have plans for me 
The beginning and the end
You hold for me a perfect plan
You've given me a hope and a future"
0.815392789,0.662457176,Third Day,Wire,"What if I slip will they catch me
Or watch me fall
If I fall
It's so far to the ground"
1.541256821,1.704164653,Krystal Meyers,My Savior,"My Savior 
You've given me all I need 
I'm laying it at your feet 
Your love, it consumes me "
-1.171182455,1.436823796,Krystal Meyers,Anticonformity,"
They conform
So I'm anticonformity
No way!"
-1.749690631,0.920579383,I Killed The Prom Queen,Death Certificate For A Beauty Queen,"You are a post mortem beauty queen
Will come to rise
Thinking I'm dying, choking as I burn
I've watched as dreams slowly waste away and die"
-1.708758448,1.717992629,Evergreen Terrace,Mad World,"When people run in circles
I find it kind of sad
I find it hard to tell you
Mad world, mad world, mad world, mad world"
0.373325221,-0.923150666,The Crystal Method,Born Too Slow,"Well listen to Method Man
Just a little too...
Don't leave him the brown kind
Your stars are burnin' gold"
0.594359005,-0.130346745,The Crystal Method,Jaded,"That I didn't do
Turn your head
If it don't feel good
And think about the bad things that I didn't do..."
0.57525732,-0.3423757,Set Your Goals,Flight of the Navigator,"We're striking the days so we can burn the nights
We'll pace the roads, and we'll paint the skies
We'll go through life because it never seemed
Twelve hour drives are nothing when I'm with all of you"
1.178324805,1.183310915,Gala,Freed From Desire,"
Freedom and love, what he's looking for
My love has got no money, he's got his strong beliefs
Want more and more, people just want more and more"
0.373325221,-0.923150666,Brownstone,I Can't Tell You Why,"Tell me why
Oh no
I've gotta tell you why
I wanna be your only thing"
0.815392789,0.662457176,The Foreign Exchange,Let's Move,"(Build it up, y'all)
Something for the whole family
Something for my peeps all day
Real B-boys and DJ's"
0.373325221,-0.923150666,The Foreign Exchange,Call,"Won't you call me? Call

We can take our love either route, I'm just reaching out
This type of thing we need to speak about"
1.071901131,0.846830181,Mansun,Mansun's Only Love Song,"The tune is unimportant as I said before
If I could tell you how it seems, I would
If I start this small debate
I can't see you, I love you, I miss you"
-1.056572345,0.736206378,Mansun,Dark Mavis,"And his flock don't care now
He's got high heels on
Mavis what will he wear
Vicar stay 'cause your lipstick smeared away"
-1.040199472,-0.065816193,Candi Staton,He Called Me Baby,"All night long
He called me baby, baby
Kiss my tears away
Lord, I feel so empty"
-1.577775465,-0.005894967,Anthony David,Cheatin' Man,"To get a lady's love
If I slip well then I'm sorry
And I'll do all I can
But I'm a cheatin' man"
1.541256821,1.704164653,Anthony David,Krooked Kop,"Go and tell po watchin my spot
Krooked kop leave me alone
Never stops the drugs from comin' in comin' in
Oh royal lauder of"
1.541256821,1.704164653,Mustard Plug,Miss Michigan,"I've said it before and I'll say it again
I've seen the path and I've seen the end
I think I'm better off just dating Miss Michigan
Well I've done it before and I'll do it again"
1.541256821,1.704164653,Mustard Plug,Beer (Song),"Since the day I was born
So they better face the facts, 'cause now is the time
That I will hold till the end
The whole bleedin' world thinks I'm a bleedin' disgrace"
1.541256821,1.704164653,Mustard Plug,Not Enough,"
You know it's hardly over
You had thought you gave it up
You can't sleep till you've got it"
1.541256821,1.704164653,Mustard Plug,Yesterday,"Thinking, looking, hoping that I'll find a way
That you're not here to say
You know I miss you more
You know, that I, can't stop counting all the days"
1.541256821,1.704164653,Mustard Plug,Skank By Numbers,"Two!
Throw your knees in the air!
Three!
Stomp your boots to the beat!"
1.257460357,2.533843175,Mustard Plug,Mendoza,"That you're the only girl, you're the girl for me
You got me hanging by a string and tied up in chains
You got me burning now
Yeah she stole my heart with a butter knife"
0.815392789,0.662457176,All Time Low,This Is How We Do,"We're the party, you're the people
We play, you move (Come on, let me hear you)
So commemorate this hour as the last I spend regretting what I have
Let's make this night a classic"
0.815392789,0.662457176,All Time Low,Let It Roll,"Let it roll
Our days repeating like it's all we know
From California to my home sweet home
It's all we know"
0.815392789,0.662457176,All Time Low,Shameless,"Tonight I'm finding a way
To make the things that you say
You're shameless
You talk like you're famous"
-0.431674363,0.095510186,All Time Low,Remembering Sunday,"I'm gonna ask her to marry me
I guess I'll go home now
I don't mean to be a bother
My calling, I'm calling at night"
1.541256821,1.704164653,All Time Low,Vegas,"One more long night
Remember how the coffee made us shake on those long drives?
I would've married you in Vegas
Heartbeat racing, the interstate, my home tonight"
0.539782762,1.427605146,All Time Low,Poppin' Champagne,"
The nights and days fly by
I think I'm caught in between
When I'm lost on the streets"
0.995494391,0.542614723,The Temper Trap,Love Lost,"
You, you've been dreaming of
When you're ready
Too high to climb"
-0.510809915,-0.111909444,Avenged Sevenfold,Darkness Surrounding,"
And I can find myself, alone with just my thoughts.
As time crumbles away.
Time crumbles away."
-0.295233755,-1.070649069,Avenged Sevenfold,Warmness On The Soul,"And the feeling of doubt. It's erased.
And we have gone through good and bad times.
And your love's always been, true as can be.
But your unconditional love, was always on my mind."
-1.787894001,-0.660419134,Avenged Sevenfold,Shattered By Broken Dreams,"Throw your life away and now choking on your pride may be the only way.
We pray for better days.
Stuck alone and scared.
You can't go on this way."
-0.308877816,-0.102690794,Avenged Sevenfold,Chapter Four,"Where has he gone? What have you done?
Raise your head and taste the courage
Rain and dark, the other born black night
Out of the sight of the One"
-1.400402676,1.538228949,Avenged Sevenfold,Remenissions,"Their echoes are reaching my ears
A good friend once told me you are memory
Leaves at my feet, blown to the ground
(Nothing past a grey wall) see past the stereotype"
-1.700572012,1.842444407,Avenged Sevenfold,Radiant Eclipse,"Without one goodbye
Something was wrong and though I felt I had to stay
Moving on seemed to be somber bliss
Intuition and a warning to believe (I will believe)"
-1.842470244,0.132384787,Avenged Sevenfold,Clairvoyant Disease,"Don't acknowledge right, Just dwell on wrong
Don't know why it started or where it came from
This spot in hell's where I belong
I've come so far, It's been so long"
1.05825707,0.680894476,All Time Low,Break Out! Break Out!,"And we've got these big city dreams
Break out, break out as we escape through the window
Break out, break out, our time has come 
Head for the car, and never look back, singing, singing"
1.178324805,1.183310915,Anarbor,Let The Games Begin,"It's the thrill
But who's keeping score?
That I've done this before
So let the games begin"
1.113742917,0.785372512,All Time Low,Weightless,"'Cause I've been going crazy
And maybe it's not my weekend, but it's gonna be my year
And this is my reaction to everything I fear
I don't want to waste another minute here"
1.541256821,1.704164653,All Time Low,Damned If I Do Ya (Damned If I Don't),"I think that I should go (Go)
That you were o-o-over me?
And something's telling me to leave but I won't
Oh-oh-oh, how was I supposed to know"
-1.626894084,0.150822088,All Time Low,Therapy,"Therapy, you were never a friend to me
But I'm smiling at everything
Give me therapy, I'm a walking travesty
A handful of moments I wish I could change"
0.815392789,0.662457176,All Time Low,The Party Scene,"We've got to let this go
Stay seventeen, the party scene has got the best of me and you
Wrapped up in lies like sheets of another one night stand
What went wrong"
-0.559928534,0.003323684,All Time Low,Lullabies,"Waiting to say, I miss you, I'm so sorry
Sing me to sleep, sing me to sleep
Sing me to sleep, I'll see you in my dreams
As when you're not around, it's like a piece of me is missing"
-1.700572012,1.842444407,Brand New,The Shower Scene,"Red, gold, I told
But I folded and I told
It's time for you to choose the bullet or the chapstick
""Oh, you are far too cute"" or whatever he said"
-1.935249857,-0.655809809,Brand New,Mix Tape,"
We used to spend before you got too cool
This is the first song for your mix tape
But when I say let's keep in touch"
-1.935249857,-0.655809809,Brand New,Logan to Government Center,"(Yeah we can be)
You wouldn't get me on the phone
And you couldn't make me not alone
You couldn't get me on the phone"
-1.935249857,-0.655809809,Brand New,Secondary,"This isn't for the better
Stop these looks and letters
You're not my girl
You put me down"
-1.171182455,1.436823796,Brand New,Magazines,"The only broken-hearted loser you'll ever need
The one that goes
So I'll leave the door open all night
So I can't see why I feel so lonely"
0.82903685,-0.946197291,Kelly Sweet,We Are One,"We are one
Take me in your arms
And flow through me
I'll flow through you"
0.373325221,-0.923150666,Kelly Sweet,Crush,"
Or is it just a crush?
Am I in love?
Are we in love?"
0.684409806,0.43199092,Kelly Sweet,Ready For Love,"I'm ready to believe
I'm ready now, I'm ready to believe
And trust in love
Be strong enough"
0.979121518,0.588707974,Fred Hammond,A Song Of Strength,"Hold on and wait just a little while
Pain doesn't care where you live or who you are
(Repeat)
(Vamp)"
0.594359005,-0.130346745,Iyaz,Replay,"Shawty's like a melody in my head
Na na na na everyday
That I can't keep out
Got me singin' like ay!"
-1.700572012,1.842444407,Joan Jett & The Blackhearts,I Hate Myself For Loving You,"
That's why I hate myself for loving you
I wanna walk but I run back to you
I think of you ev'ry night and day"
-1.396764259,0.797664046,Eyes Set to Kill,Heights,"
Well now you'll see nothing's ever what it seems to be,
There's something running through my blood, takes hold of me
There's something disturbing your sleep"
0.373325221,-0.923150666,Shakedown,At Night,"At night
I think I feel, I feel much better 
Some days just don't feel right 
Seems I can't deny "
0.678952182,-2.333604153,Little Brother,Nighttime Maneuvers,"That's how we, that's how we do that shit
And the 9-1-0, and the 3-3-6
When the sun go down, we still shine divine
When the nighttime come, that's how we do that shit"
-1.573227445,0.204597547,Death Cab for Cutie,Dream Scream,"
What a fool I was
I want to scream about you
You never knew me at all"
-1.716944885,1.59354085,The Derek Trucks Band,I Know,"Come and show me how it feels to really be loved
And I spend my time loving you
I know how it feels to be blue
Until words drive me stoned out my mind"
0.438816713,0.766935212,They Might Be Giants,Don't Let's Start,"I've got a weak heart
That you are my precious little girl
Don't, don't, don't let's start
But don't, don't, don't let's start"
-1.935249857,-0.655809809,The Get Up Kids,Holy Roman,"With tears in their eyes
Will you save us?
Unpatriotic
Take stock in the master plan"
0.815392789,0.662457176,The Get Up Kids,Martyr Me,"Tonight if you're awake at all

But if all I have is defeat
Case of my crime a lack of my time it's a roadblock need a catharsis"
-1.007453726,1.842444407,The Get Up Kids,How Long Is Too Long,"
Don't you know?
How long is too long when you're waiting by the phone?
The words might choke"
-1.727860133,-1.10752367,The Get Up Kids,Is There A Way Out,"And if there's some safe ground
I've got this blood on my hands
Is there a way out?
I'm all for it"
-0.833491952,0.136994112,The Get Up Kids,Valentine,"Will you be my valentine
If I'm a world away?
Apologies
Are breaking me."
0.957291021,0.390506994,The Get Up Kids,The Company Dime,"You to get over this.
(I'm still waiting for)
Still waiting for
Replace, re-track"
-1.935249857,-0.655809809,The Get Up Kids,Walking On A Wire,"
I'm walking on a wire on the ground
I've been waiting
Systems failing"
-0.196996518,0.524177422,The Get Up Kids,Campfire Kansas,"We'd stay afloat and make the most of everything
Our boats collide, we'd feel the breeze
Let's take the moon and make it shine for everyone
The trees would shake, we'd all feel fine"
-1.07112601,-1.279605142,The Get Up Kids,Hannah Hold On,"Hannah hold on 
Hang on
I never asked to be sorry 
It's all been said "
0.648935248,0.095510186,The Black Keys,Have Love Will Travel,"
Have love will travel
I might hitchhike or jump a railroad train
I might take a boat, might take a plane"
-1.935249857,-0.655809809,Madvillain,Meat Grinder,"Just say hoe, I will taste the yayo, Wild West style fest, y'all best to
Knocking, no answer, slow dancer, hopeless romancer, dopest flow stanzas
Laughter, pain
Lay low"
-1.817910934,0.593317299,Madvillain,Strange Ways,"Phil Shulman and Derek Shulman:
Set the revolution, let the things bust and thank us
Shooting him, and telling him to get to stepping
Sleek and lavish people speaking, leaking to the maverick"
-1.935249857,-0.655809809,Madvillain,Rhinestone Cowboy,"Simply smashing in a fashion that's timely
Sheesh! Been unleashed since the glee club
She told him wear the mask
Set the stage with a goal"
1.178324805,1.183310915,Forever The Sickest Kids,Believe Me_ I'm Lying,"Go ahead and buy yourself a drink
Cause you know you're deserving of it
Go ahead and cry yourself to sleep
And think how you hate me so bad"
-1.220301074,0.644019875,Hothouse Flowers,Home,"At least my lonely bed is in my favorite town
Now my spinning head is slowly slowing down
Words together
Why is it, we have to run to understand"
0.01585083,0.390506994,Kylie Minogue,Your Love,"And it's taking me over

It's you, you, you, it's only you
And I want you to know it"
-0.196996518,0.524177422,R.E.M.,Green Grow The Rushes,"Green grow the rushes go, green grow the rushes go
Green grow the rushes go, the compass points the workers home
The wheelbarrow's fallen, look at my hands
The grasses that hide the greenback"
-1.362199306,-0.812526863,R.E.M.,Pilgrimage,"Keep your hate, clipped and distant
Take a turn, take a turn
Take a fortune, take a fortune
The pilgrimage has gained momentum"
-1.487724664,-0.360813001,Sparklehorse,Maria's Little Elbows,"
Came kicking at my door
Oh
And it'll get you in the bathroom of a Texaco"
0.995494391,-1.10752367,James Blunt,High (Live In Ireland),"Sometimes it's hard to believe you remember me.
Running wild among all the stars above.
Beautiful dawn,
Beautiful dawn, (Beautiful dawn)"
-1.935249857,-0.655809809,James Blunt,You're Beautiful (Demo),"You're beautiful, it's true
You're beautiful, you're beautiful
And I don't know what to do
'Cause I'll never be with you"
0.373325221,-0.923150666,James Taylor,Something In The Way She Moves,"And I feel fine anytime she's around me now
And If I'm well you can tell
That she's been with me now
She's around me now almost all the time"
-0.634516066,0.041734726,James Taylor,Fire And Rain,"I've seen lonely times when I could not find a friend
But I always thought that I'd see you again
I've seen sunny days that I thought would never end
Won't you look down upon me Jesus"
0.370050647,-0.917619475,James Taylor,You've Got A Friend,"And, you know, wherever I am
To see you again
Ain't it good to know you've got a friend
All you got to do is call"
1.071901131,0.846830181,James Taylor,How Sweet It Is,"
I just want to stop (stop) just to thank you baby
With sweet love and devotion
With a love so sweet in so many ways"
-0.158793148,-0.051988218,James Taylor,Shower The People,"Make it rain! Love love love
If you only will
Things are gonna be much better
Shower the people you love with love"
-1.400402676,1.538228949,Violent Femmes,Black Girls,"
The Father, Son, and the Holy Ghost
Said look, look, look for some kind of joy
Said I dig the white boys"
1.070081923,1.298544043,Violent Femmes,American Music,"You were born too late, I was born too soon,
They didn't like American music, they never heard American music.
They didn't know the music was in my soul, baby...
It reminds me of you... ooh-ooh-ooh."
-0.980165605,-1.35028146,Dashboard Confessional,This Ruined Puzzle,"But I've hidden a note
Does he ever get the girl?
The patterns repeat
But the hours they creep"
-1.318538311,0.957453984,Dashboard Confessional,Standard Lines,"Like I just placed them upon yours
But your taste still lingers on my lips
But this new diet's liquid
I starve for you."
-0.81279846,0.321367117,Dashboard Confessional,Again I Go Unnoticed,"'Cause I can't read your rolling eyes
Again it goes unnoticed
The television steals the conversation
Exhale, another wasted breath"
0.815392789,0.662457176,Elvis Presley,Jailhouse Rock,"Was dancing to the jailhouse rock
Everybody in the whole cell block
Let's rock, everybody, let's rock
Dancing to the jailhouse rock"
-1.439970452,-0.273235824,Elvis Presley,In The Ghetto,"
And his mama cries
On a cold and gray Chicago mornin'
Then one night in desperation"
-0.628148838,-1.494706981,Saliva,Weight Of The World,"And I'd tell you this, but I don't know how.
I'm caving in, and I'm falling out!
With the weight of the world as the world falls down!
And I can't resist, and I can't rebound"
0.815392789,0.662457176,Spirit of the West,The Old Sod,"There's a place in our hearts
For the old sod
There's none more Scots
"
1.178324805,1.183310915,Spirit of the West,Home For A Rest,"You'll have to excuse me, I'm not at my best
And these so-called vacations
I need home for a rest
I'm so sick from the drink"
-1.700572012,1.842444407,Staind,Spleen,"I don't need you
Just like what you say

Everything is gray"
-1.842470244,0.132384787,Skid Row,In A Darkened Room,"In a darkened room
To hide behind this fear 
That bears the scar of sin too deep
Tell me when the kiss "
0.373325221,-0.923150666,Los Lobos,I Got Loaded,"I feel alright, I feel alright
But I feel alright, I feel alright
Last night I got loaded
Night before last I got loaded"
-1.487724664,-0.360813001,John Prine,Christmas In Prison,"Wait awhile, eternity
Ole Mother Nature's got nothing on me
Come to me, run to me, come to me now
We're rolling my sweetheart, we're flowing by God"
-1.935249857,-0.655809809,John Prine,Six O'Clock News,"
The time is growin' shorter the nights are long and cold
The past is running faster singing harmony
The father was stranger and a stranger was the son"
-0.308877816,-0.102690794,Dinosaur Jr,Mind Glow,"Whatever you decide 
Whether I lied 
To make your mind glow soft 
And we'll be better off "
1.071901131,0.846830181,Simply Red,Thrill Me,"Thrill me - You've got a love so strong
Thrill me - Wait till tomorrow night
Thrill me - I'm gonna treat you right
Because you"
0.369232003,0.176173376,Simply Red,For Your Babies,"But in you I do
You know I'd do most anything you want
I don't believe in many things
Hey I, I try to give you everything you need"
1.071901131,0.846830181,Trey Songz,Brand New,"
Tonight I'm gon' be her husband
S-She said she brand new I'm tryna see what that's ab-bou-bou-bou-bou-bou-bout
S-S-She sippin' on that liquor, I'm tryna get her to the house"
-1.935249857,-0.655809809,Royal Crown Revue,Beyond the Sea,"Then straight to your arms
Happy we'll be, beyond the sea
And never again I'll go sa-sailing...
And we'll kiss just as before"
1.071901131,0.846830181,The Fortunes,Seasons In The Sun,"We had seasons in the sun
We had joy, we had fun
When all the birds are singing in the sky
Have all gone"
1.071901131,0.846830181,Art Garfunkel,Barbara Allen,"Till they could grow no higher,
They grew and grew in the old church yard,
They buried Willy in the old church yard and Barbara in the new one,
Then slowly, slowly she got up and slowly she went to him,"
0.373325221,-0.923150666,Bombay Bicycle Club,Dust On The Ground,"No I don't hide it
I don't hide it now
All is quiet now
All is silent now"
0.033133307,-1.033774469,Saint Etienne,Side Streets,"Side streets home
Even when I'm on my own
If I let myself believe all the bad press and horror stories
I wouldn't set a foot outside"
0.373325221,-0.923150666,Saint Etienne,Milk Bottle Symphony,"A milk bottle symphony
La la la la la la
Milk bottle symphony
Twenty minutes left to get her homework done"
-0.308877816,-0.102690794,Saint Etienne,Lightning Strikes Twice,"Lightning could strike twice for me
Yeah, yeah, yeah
Every time I find the feeling's gone in me
Everyone should have a reason to believe"
1.142850247,1.07115067,Saint Etienne,Stars Above Us,"Stars above us
Cars below us
Out on the rooftop, baby
Nothing can touch us, baby"
-1.935249857,-0.655809809,Ryan Star,We Might Fall,"
I could join the circus, and you could sell your hair
I could learn to walk the line or learn to train the bears
I'll be up to watch the world around us live and die"
-0.341623562,-0.093472144,Keren Ann,It's All A Lie,"When I walk alone, into the night
They know my voice, they know my name
The lips of time, they kiss again
It's all a lie"
0.90999161,0.481157054,Yael Naïm,New Soul,"La-la-la-la-la-la-la-la...
But since I came here
This is a happy end 
Felt the joy and the fear"
-1.573227445,0.204597547,Yael Naïm,Lonely,"You are so alone
You are not alone
While I am here with you
To enchain you"
-0.341623562,-0.093472144,Yael Naïm,Toxic,"I think I'm ready now
With your loving now
Now
Don't you know that you're toxic?"
-0.079657596,1.77330453,Kate Nash,Kiss That Grrrl,"A thousand ways that I can hurt you
And I will Die and I will think up
And you will never touch my hand
Kiss that girl and I will shrink up"
-1.362199306,-0.812526863,Pavement,Raft,"I'm on a raft, can't turn back
You know, I'm solo that way
Well, you mesmerize me
Sunkist two-thousand class"
-1.370385742,0.888314107,Pavement,Stop Breathing,"Dad, they broke me

Breathin' for me now
Write it on a postcard"
-1.056572345,0.736206378,Pavement,Heaven Is A Truck (Egg Shell),"(California)
She is the queen of a canceled Pasadena, thrill
She is the queen of a canceled Pasadena thrill
On the rose-covered floats"
1.541256821,1.704164653,Shout Out Louds,Suit Yourself,"I had it all but I lost it to you that day.
I should have known when the bells rang for me that day.
Little boy, you've got it all so why are you complaining?
Little love, push me to the end of town."
1.178324805,1.183310915,Shout Out Louds,South America,"Yes, I saw it happen. It happened, calm down. Calm down.

And there's a chance that a look from a stranger 
Are you here tonight? Are you out tonight?"
-1.935249857,-0.655809809,Shout Out Louds,Meat Is Murder,"'Cause everything sounds miserable tonight.
And what comes out from my mouth
I haven't said too much, have I?
Is nothing to worry about."
-1.935249857,-0.655809809,Shout Out Louds,Hard Rain,"And the words came just like a hard rain.
Your breath smells like cardamom.
And your smile changed like a hurricane.
At least that's something."
-1.400402676,1.538228949,Dead Kennedys,Halloween,"After Halloween
Why don't you take your social regulations and shove 'em up your ass?
Why not every day, are you so afraid
What will people say?"
-1.040199472,-0.065816193,Henry Mancini,Two For The Road,"We'll travel through the years, 
Two for the road,
Selecting souvenirs 
In winter we will drink summer wine,"
1.110104501,-0.31471975,Hilary Duff,Beat Of My Heart,"The beat of my heart, the beat of my heart
Away, away, away, away
To the beat of my heart
To the beat of my, to the beat of my"
1.178324805,1.183310915,The Sunday Drivers,Do It,"Do it, do it,
Put yourself in my place.
So shine your light.
Do it, do it, do it."
1.541256821,1.704164653,Alesha Dixon,Ooh Baby I Like It Like That,"Before I turn back,
Ooh baby I like it that way,

A little this way,"
-1.048385908,0.335195092,Entwine,Everything For You,"Without you I'm not free
And for your love
I'm lost inside
I'm struggling in between"
1.541256821,1.704164653,Forever The Sickest Kids,My Worst Nightmare,"(You did what you said that I did when I was gone)
It's wrong, you dreamt of him
I never did what you said that I did when I was gone for so long
I never said what you did was either right or wrong"
0.815392789,0.662457176,Forever The Sickest Kids,Uh Huh,"Uh huh, uh huh

We're getting it, getting it done
Way too well"
-0.442589611,1.252450791,Forever The Sickest Kids,Breakdown,"You might as well let me know now
You might as well leave
You might as well go, go, go
Where do we go from here?"
0.526138701,-1.628377409,Camel,Never Let Go,"Man is born with the will to survive
He will get by, somehow he'll try
He'll not take no for an answer
He won't take no, never let go, no"
-0.559928534,0.103192395,Keri Hilson,Where Did He Go,"Then show me come through
Like I do you
If I'm right
I refuse to believe"
0.960019833,0.597926624,Copeland,Pin Your Wings,"Pin your wings down
Hey Amanda
Just take a chance somehow
If it's over now"
