valence,arousal,artist_name,track_name
0.815392789,0.662457176,Slightly Stoopid,Prophet
0.984579142,-0.010504292,Clem Snide,Don't Let The Sun Go Down On Your Grievances
-1.573227445,0.204597547,Death Cab for Cutie,Dream Scream
0.373325221,-0.923150666,Lisa Shaw,Honey
0.373325221,-0.923150666,Lisa Shaw,Like I Want To
-1.716944885,1.59354085,The Derek Trucks Band,I Know
0.438816713,0.766935212,They Might Be Giants,Don't Let's Start
-1.935249857,-0.655809809,The Get Up Kids,Holy Roman
0.815392789,0.662457176,The Get Up Kids,Martyr Me
-1.007453726,1.842444407,The Get Up Kids,How Long Is Too Long
-1.727860133,-1.10752367,The Get Up Kids,Is There A Way Out
-0.833491952,0.136994112,The Get Up Kids,Valentine
0.957291021,0.390506994,The Get Up Kids,The Company Dime
1.071901131,0.846830181,The Get Up Kids,Let The Reigns Go Loose
0.114088067,1.086515087,The Get Up Kids,All That I Know
-1.935249857,-0.655809809,The Get Up Kids,Walking On A Wire
-0.196996518,0.524177422,The Get Up Kids,Campfire Kansas
-1.07112601,-1.279605142,The Get Up Kids,Hannah Hold On
0.648935248,0.095510186,The Black Keys,Have Love Will Travel
-1.935249857,-0.655809809,The Black Keys,Everywhere I Go
-0.659530177,-0.382707295,The Black Keys,The Lengths
0.373325221,-0.923150666,Rappin' 4-Tay featuring Daz_ Kurupt,Sweet Love
-1.935249857,-0.655809809,Madvillain,Meat Grinder
-1.935249857,-0.655809809,Madvillain,Curls
-1.817910934,0.593317299,Madvillain,Strange Ways
-1.935249857,-0.655809809,Madvillain,Rhinestone Cowboy
1.178324805,1.183310915,Forever The Sickest Kids,Believe Me_ I'm Lying
0.79083348,-0.72034036,Zero 7,Swing
-1.220301074,0.644019875,Hothouse Flowers,Home
0.01585083,0.390506994,Kylie Minogue,Your Love
-0.196996518,0.524177422,R.E.M.,Green Grow The Rushes
-1.362199306,-0.812526863,R.E.M.,Pilgrimage
-1.487724664,-0.360813001,Sparklehorse,Maria's Little Elbows
0.995494391,-1.10752367,James Blunt,High (Live In Ireland)
-1.935249857,-0.655809809,James Blunt,You're Beautiful (Demo)
0.373325221,-0.923150666,James Taylor,Something In The Way She Moves
-0.634516066,0.041734726,James Taylor,Fire And Rain
0.370050647,-0.917619475,James Taylor,You've Got A Friend
1.071901131,0.846830181,James Taylor,How Sweet It Is
-0.158793148,-0.051988218,James Taylor,Shower The People
-1.400402676,1.538228949,Violent Femmes,Black Girls
1.070081923,1.298544043,Violent Femmes,American Music
-0.980165605,-1.35028146,Dashboard Confessional,This Ruined Puzzle
-1.318538311,0.957453984,Dashboard Confessional,Standard Lines
-0.81279846,0.321367117,Dashboard Confessional,Again I Go Unnoticed
-0.628148838,-1.494706981,MC Solaar,Solaar pleure
0.815392789,0.662457176,Elvis Presley,Jailhouse Rock
-1.439970452,-0.273235824,Elvis Presley,In The Ghetto
-0.628148838,-1.494706981,Saliva,Weight Of The World
0.815392789,0.662457176,Spirit of the West,The Old Sod
1.178324805,1.183310915,Spirit of the West,Home For A Rest
-1.700572012,1.842444407,Staind,Spleen
-1.842470244,0.132384787,Skid Row,In A Darkened Room
0.373325221,-0.923150666,Los Lobos,I Got Loaded
-1.487724664,-0.360813001,John Prine,Christmas In Prison
-1.935249857,-0.655809809,John Prine,Six O'Clock News
-0.308877816,-0.102690794,Dinosaur Jr,Mind Glow
1.541256821,1.704164653,The Rezillos,Top Of The Pops [Live at the Glasgow Apollo_ December 23_ 1978]
-1.935249857,-0.655809809,Kris Kristofferson,Please Don't Tell Me How The Story Ends
1.071901131,0.846830181,Simply Red,Thrill Me
0.369232003,0.176173376,Simply Red,For Your Babies
1.071901131,0.846830181,Trey Songz,Brand New
-1.935249857,-0.655809809,Royal Crown Revue,Beyond the Sea
1.071901131,0.846830181,The Fortunes,Seasons In The Sun
1.071901131,0.846830181,Art Garfunkel,Barbara Allen
0.373325221,-0.923150666,Bombay Bicycle Club,Dust On The Ground
0.033133307,-1.033774469,Saint Etienne,Side Streets
0.373325221,-0.923150666,Saint Etienne,Milk Bottle Symphony
-0.308877816,-0.102690794,Saint Etienne,Lightning Strikes Twice
1.142850247,1.07115067,Saint Etienne,Stars Above Us
-1.935249857,-0.655809809,Ryan Star,We Might Fall
-0.341623562,-0.093472144,Keren Ann,It's All A Lie
0.90999161,0.481157054,Yael Naïm,New Soul
-1.573227445,0.204597547,Yael Naïm,Lonely
0.373325221,-0.923150666,Yael Naïm,7 Baboker
-0.341623562,-0.093472144,Yael Naïm,Toxic
-0.079657596,1.77330453,Kate Nash,Kiss That Grrrl
-1.362199306,-0.812526863,Pavement,Raft
-1.370385742,0.888314107,Pavement,Stop Breathing
-1.056572345,0.736206378,Pavement,Heaven Is A Truck (Egg Shell)
1.541256821,1.704164653,Shout Out Louds,Suit Yourself
1.178324805,1.183310915,Shout Out Louds,South America
-1.935249857,-0.655809809,Shout Out Louds,Meat Is Murder
-1.935249857,-0.655809809,Shout Out Louds,Hard Rain
-1.400402676,1.538228949,Dead Kennedys,Halloween
-1.040199472,-0.065816193,Henry Mancini,Two For The Road
1.110104501,-0.31471975,Hilary Duff,Beat Of My Heart
1.178324805,1.183310915,The Sunday Drivers,Do It
1.541256821,1.704164653,Alesha Dixon,Ooh Baby I Like It Like That
-1.048385908,0.335195092,Entwine,Everything For You
0.815392789,0.662457176,Forever The Sickest Kids,Whoa Oh! (Me vs Everyone)
1.541256821,1.704164653,Forever The Sickest Kids,My Worst Nightmare
0.815392789,0.662457176,Forever The Sickest Kids,Uh Huh
-0.442589611,1.252450791,Forever The Sickest Kids,Breakdown
0.526138701,-1.628377409,Camel,Never Let Go
-0.559928534,0.103192395,Keri Hilson,Where Did He Go
0.960019833,0.597926624,Copeland,Pin Your Wings
1.541256821,1.704164653,The Dave Brubeck Quartet,Blue Rondo A La Turk
0.815392789,0.662457176,Kylie Minogue,Breathe
0.044048555,0.158504296,Leonard Cohen,Lover Lover Lover
-0.306149004,-0.552099993,Jeff Buckley,Everybody Here Wants You
0.815392789,0.081682211,Smoke City,Underwater Love
1.039155385,0.035588959,Fairground Attraction,Find My Love
0.373325221,-0.923150666,The Beloved,Wake Up Soon
-0.063284723,0.570270673,Tamia,Careless Whisper
-1.935249857,-0.655809809,The Police,The Bed's Too Big Without You
-0.705465182,0.247617915,The Police,Invisible Sun
0.815392789,0.662457176,The Police,Synchronicity II
-0.793514854,-0.202252217,The Police,King Of Pain
0.032223702,-0.51292073,The Police,Wrapped Around Your Finger
0.373325221,-0.923150666,The Police,Tea In The Sahara
-0.68272508,0.316757792,Opeth,Blackwater Park
0.815392789,0.662457176,Selena Gomez & The Scene,Naturally
-0.674538644,-0.084253494,Soundgarden,Fell On Black Days
-0.265216822,-1.230439007,Athlete,Twenty Four Hours
0.373325221,-0.923150666,Athlete,Best Not To Think About It
0.373325221,-0.923150666,Anthony David,Something About You
1.541256821,1.704164653,Tensnake,Coma Cat
-0.341623562,-0.093472144,John Lennon,Watching The Wheels
-1.040199472,-0.065816193,John Lennon,Nobody Loves You (When You're Down And Out)
-0.308877816,-0.102690794,Midge Ure,The Man Who Sold The World
-0.308877816,-0.102690794,Morrissey,November Spawned A Monster
-1.056572345,0.736206378,Morrissey,Let The Right One Slip In
0.253257487,0.279883191,Queens Of The Stone Age,First It Giveth
-0.398019013,0.80073693,Queens Of The Stone Age,Gonna Leave You
-0.308877816,-0.102690794,Queens Of The Stone Age,Do It Again
-0.308877816,-0.102690794,Queens Of The Stone Age,God Is On The Radio
1.541256821,1.704164653,Queens Of The Stone Age,Another Love Song
-1.700572012,1.842444407,Queens Of The Stone Age,Song For The Deaf
-0.456233672,-0.294438719,John Lennon,Imagine
-0.784600734,-0.724949685,The Perishers,Sway
-1.495911101,0.040198285,Tim Buckley,No Man Can Find the War
-1.935249857,-0.655809809,Tim Buckley,Carnival Song
-1.935249857,-0.655809809,Tim Buckley,Strange Feelin'
-1.935249857,-0.655809809,Tim Buckley,I Can't See You
-0.634516066,0.041734726,Tim Buckley,Wings
0.610731878,-0.291673124,The Communards,You Are My World
0.957291021,0.390506994,Marina And The Diamonds,Seventeen
1.039155385,-0.452999503,Alvin And The Chipmunks,Funkytown
-0.541736453,-0.98153545,Jeff Buckley,I Woke Up in a Strange Place
1.071901131,0.846830181,Michael Bolton,When I'm Back On My Feet Again
0.815392789,0.662457176,Yeah Yeah Yeahs,Cheated Hearts
1.178324805,1.183310915,Athlete,Superhuman Touch
0.12591292,-0.21638748,Athlete,Black Swan Song
1.541256821,1.704164653,The Airborne Toxic Event,Happiness Is Overrated
-1.400402676,1.035812511,The Airborne Toxic Event,Something New
-1.040199472,-0.065816193,The Airborne Toxic Event,Innocence
-0.549013285,-0.46836392,Brand New,Daisy
0.815392789,0.662457176,Amy MacDonald,Mr Rock & Roll
1.541256821,1.704164653,Amy MacDonald,Poison Prince
0.373325221,-0.923150666,Amy MacDonald,Youth Of Today
-0.867374703,-0.548258889,Amy MacDonald,Run
-1.056572345,0.736206378,Amy MacDonald,Let's Start A Band
0.265537141,-0.932369316,Amy MacDonald,L.A.
0.255986299,-0.641981833,Amy MacDonald,A Wish For Something More
-0.341623562,-0.093472144,Amy MacDonald,Footballer's Wife
-0.341623562,-0.093472144,Amy MacDonald,This Much Is True
0.526138701,-1.628377409,Amy MacDonald,The Road To Home
0.373325221,-0.923150666,Kanye West,Flashing Lights
-0.112403341,0.298320491,Yeah Yeah Yeahs,Turn Into
-1.040199472,-0.065816193,Just Jack,Life Stories
0.373325221,-0.923150666,Alter Bridge,Ties That Bind
-0.386648962,0.001019021,Alter Bridge,Watch Over You
-1.056572345,0.736206378,Alter Bridge,Wayward One
-1.935249857,-0.655809809,Trace Adkins,Help Me Understand
1.178324805,1.183310915,Crowded House,Something So Strong
-0.800064003,-0.354667234,Crowded House,Better Be Home Soon
0.01585083,0.390506994,Crowded House,Into Temptation
0.02039885,1.012765885,Rufus Wainwright,Do I Disappoint You
-0.120589778,0.699331777,Rufus Wainwright,Tulsa
0.228698177,-1.10752367,Siouxsie,If It Doesn't Kill You
0.777189419,0.187696688,Jason Donovan,Sealed With A Kiss
-0.308877816,-0.102690794,Queens Of The Stone Age,I'm Designer
-0.674538644,-0.084253494,Queens Of The Stone Age,Into The Hollow
-0.308877816,-0.102690794,Queens Of The Stone Age,Misfit Love
0.129551336,0.219961964,Queens Of The Stone Age,Make It Wit Chu
-0.914674113,-0.227142572,Queens Of The Stone Age,Suture Up Your Future
0.373325221,-0.923150666,Sam Sparro,Cottonmouth
0.90999161,0.481157054,Jamie Cullum,Twentysomething
0.722613176,-0.038160242,Jamie Cullum,But For Now
0.373325221,-0.923150666,Jamie Cullum,Old Devil Moon
1.178324805,1.183310915,Jamie Cullum,I Could Have Danced All Night
-0.333437125,-0.494483429,Jamie Cullum,Blame It On My Youth
1.541256821,1.704164653,Jamie Cullum,I Get A Kick Out Of You
1.153765496,-0.204095947,Jamie Cullum,Wind Cries Mary
1.051162159,0.610832735,Jamie Cullum,Everlasting Love
0.373325221,-0.923150666,Jamie Cullum,High And Dry
-1.048385908,0.335195092,Scissor Sisters,The Other Side
1.178324805,1.183310915,The Killers,Mr. Brightside (Jacques Lu Cont's Thin White Duke Mix)
0.678952182,-2.333604153,Diana Krall,Have Yourself A Merry Little Christmas
0.250528674,0.81917423,Bobby Vee,Take Good Care Of My Baby
-0.248843949,-0.305501099,Weezer,Tired Of Sex
-1.716944885,1.59354085,Weezer,Getchoo
-0.483521794,0.594853741,Weezer,Across The Sea
-1.062029969,-0.633685048,Weezer,Butterfly
0.747172485,-0.835573488,Weezer,The Good Life
1.541256821,1.704164653,Weezer,El Scorcho
-0.027810165,-0.038160242,Ian Brown,Golden Gaze
-1.171182455,1.436823796,Josh Ritter,To The Dogs Or Whoever
-0.162886366,0.148517425,Josh Ritter,The Temptation Of Adam
-1.040199472,-0.065816193,Josh Ritter,Empty Hearts
-1.040199472,-0.065816193,Josh Ritter,Wait For Love (You Know You Will)
-1.086589279,-0.077339506,La Roux,Cover My Eyes
1.178324805,-0.061206868,La Roux,Armour Love
1.541256821,1.704164653,Bon Jovi,It's My Life
0.373325221,-0.923150666,Bon Jovi,Wanted Dead Or Alive
0.815392789,0.662457176,Bon Jovi,Bad Medicine
0.044048555,0.158504296,Bon Jovi,Born To Be My Baby
-0.431674363,0.095510186,Bon Jovi,Bed Of Roses
-0.431674363,0.095510186,Bon Jovi,Always
1.071901131,0.846830181,Bon Jovi,In These Arms
0.815392789,0.662457176,Bon Jovi,I'll Sleep When I'm Dead
-1.935249857,-0.655809809,Bon Jovi,This Ain't A Love Song
-0.431674363,0.095510186,Free,Come Together In The Morning
1.178324805,1.183310915,Paul McCartney / Wings,Jet
-0.142420275,0.219961964,Paul McCartney / Wings,Let Me Roll It
-1.056572345,0.736206378,3 Doors Down,Father's Son
1.541256821,1.704164653,Black Eyed Peas / Justin Timberlake,My Style
1.541256821,1.704164653,Black Eyed Peas,Don't Lie
1.178324805,1.183310915,Black Eyed Peas,My Humps
1.178324805,1.183310915,Black Eyed Peas,Dum Diddly
1.178324805,1.183310915,Black Eyed Peas,Feel It
0.916358839,-0.176439996,Black Eyed Peas,Gone Going
0.373325221,-0.923150666,Black Eyed Peas,Ba Bump
0.815392789,0.662457176,Black Eyed Peas,Do What You Want
0.373325221,-0.923150666,Funkdoobiest,Lost In Thought
0.373325221,-0.923150666,The Brand New Heavies,Highest High
0.722613176,-0.038160242,The Brand New Heavies,Forever
-1.318538311,0.957453984,Clint Black With Wynonna,A Bad Goodbye
-0.478064169,0.327512884,Acceptance,Different
1.178324805,1.183310915,Keith Anderson,Somebody Needs A Hug
0.940918148,2.755090781,Black Tide,Shockwave
0.957291021,0.390506994,Weezer,Dreamin'
1.541256821,1.704164653,Puddle Of Mudd,Psycho
0.373325221,-0.923150666,Shuggie Otis,Ice Cold Daydream
-1.744233006,1.335418644,Jessica Simpson,I Belong To Me
0.129096534,0.805346255,Lonestar,Amazed
-0.863736286,-0.305501099,Lonestar,Not A Day Goes By
1.071901131,0.846830181,Alison Krauss / Union Station,Crazy As Me
-1.487724664,-0.360813001,Brad Paisley;Dolly Parton,When I Get Where I'm Going
-1.220301074,0.644019875,The Style Council,It Just Came To Pieces In My Hands
-1.040199472,-0.065816193,The Style Council,Boy Who Cried Wolf
-1.550487344,1.690336678,Adema,Freaking Out
0.766274171,-2.112356547,Bing Crosby_ The Andrews Sisters,Jingle Bells
0.373325221,-0.923150666,DAVE MATTHEWS BAND,Jimi Thing
0.815392789,0.662457176,Train,You Already Know
0.995494391,0.542614723,Diana King,I Say A Little Prayer
1.070081923,1.018911652,Patrick Wolf,Accident & Emergency
-0.740030136,0.215352639,Patrick Wolf,Augustine
1.142850247,1.07115067,Patrick Wolf,Get Lost
0.449731961,-2.075481946,Idlewild,Quiet Crown
-0.742758948,-1.365645877,Idlewild,Bronze Medal
-1.495911101,0.040198285,Sick Puppies,Don't Walk Away
-1.935249857,-0.655809809,The Little Willies,Love Me
-1.040199472,-0.065816193,Bruce Springsteen,Something In The Night
-1.122063836,-0.379250301,Bruce Springsteen,Candy's Room
-1.935249857,-0.655809809,Bruce Springsteen,Racing In The Street
0.815392789,0.662457176,McFly,Nothing
0.957291021,0.390506994,N-Trance / Ricardo Force,Stayin' Alive
-1.935249857,-0.655809809,McFly,The Ballad Of Paul K
0.815392789,0.662457176,Orson,Already Over
1.113742917,0.785372512,Florence + The Machine,Dog Days Are Over
1.113742917,0.785372512,Florence + The Machine,Kiss With A Fist
-1.048385908,0.335195092,Florence + The Machine,Cosmic Love
0.489754539,0.80995558,Florence + The Machine,You've Got The Love
1.541256821,1.704164653,FM Static,Flop Culture
0.815392789,0.662457176,FM Static,The Next Big Thing
0.895892748,0.533396073,Nelly Furtado,Forca
-1.056572345,0.736206378,Local Natives,Who Knows Who Cares
-0.431674363,0.095510186,Michael Crawford,The Music Of The Night
-1.004724914,0.869876806,Rosetta Stone,Leave Me for Dead
0.138647376,-0.360813001,Pearl Jam,Faithful
-1.403131488,0.82839288,Pearl Jam,Wishlist
-1.048385908,0.335195092,Pearl Jam,Low Light
-1.487724664,-0.360813001,Pearl Jam,All Those Yesterdays
-1.842470244,0.04480761,Five for Fighting,Alright
0.594359005,-0.130346745,John Legend,Let's Get Lifted
-0.248843949,-0.305501099,John Legend,Alright
1.541256821,1.704164653,John Legend,She Don't Have To Know
0.047232169,-0.766433612,John Legend,Ordinary People
-0.813708064,0.427381595,John Legend,Let's Get Lifted Again
-0.478064169,0.327512884,The Fray,She Is
-0.423487926,0.159118873,The Fray,Over My Head (Cable Car)
-0.379220529,-0.093472144,The Fray,How To Save A Life
-0.08511522,0.286336246,The Fray,All At Once
0.047232169,-0.766433612,The Fray,Fall Away
-1.572317841,-0.586669932,The Fray,Heaven Forbid
-0.433623514,-0.061865343,The Fray,Look After You
-1.637809333,-0.510616067,The Fray,Hundred
-0.822804104,-0.681929318,The Fray,Vienna
-1.935249857,-0.655809809,The Fray,Dead Wrong
0.049506179,-0.108836561,The Fray,Little House
-1.935249857,-0.655809809,The Fray,Trust Me
-0.67590305,-0.598193245,Jeff Buckley,Hallelujah
-1.44406367,0.337499755,Jeff Buckley,Forget Her
0.373325221,-0.923150666,Luther Vandross,I'd Rather
-0.162886366,0.148517425,Berlin,Take My Breath Away
0.373325221,-0.923150666,John Mayer,Neon
-0.421668718,-0.886276065,John Mayer,Stop This Train
-0.431674363,0.095510186,John Mayer,In Your Atmosphere
-0.014166104,-0.873984531,John Mayer,Daughters
0.678952182,-2.333604153,John Mayer,Free Fallin'
0.373325221,-0.923150666,John Mayer,Wait Until Tomorrow
-0.209549054,-0.253876658,John Mayer,Slow Dancing In A Burning Room
0.893618737,-0.443780853,John Mayer,Why Georgia
0.815392789,0.662457176,Elvis Presley,(Let Me Be Your) Teddy Bear
0.373325221,-0.923150666,Elvis Presley,One Night
0.373325221,-0.923150666,DAVE MATTHEWS BAND,So Much To Say
1.541256821,1.704164653,DAVE MATTHEWS BAND,Two Step
-0.382555744,-0.199486622,DAVE MATTHEWS BAND,Crash Into Me
0.815392789,0.662457176,DAVE MATTHEWS BAND,Too Much
0.373325221,-0.923150666,DAVE MATTHEWS BAND,#41
0.815392789,0.662457176,Pearl Jam,Go
-1.189374536,-0.182585763,Pearl Jam,Black
-1.640538145,-0.665028459,Pearl Jam,Jeremy
-1.048385908,0.335195092,Pearl Jam,Oceans
-1.400402676,1.538228949,Pearl Jam,Porch
-1.085224872,-0.022027605,Pearl Jam,Garden
-0.229742264,2.146659865,Bullet For My Valentine,Her Voice Resides
-1.400402676,1.538228949,Bullet For My Valentine,Room 409
-1.700572012,1.842444407,Bullet For My Valentine,The Poison
-1.700572012,1.842444407,Bullet For My Valentine,10 Years Today
-1.700572012,1.842444407,Bullet For My Valentine,Cries In Vain
-0.674538644,-0.084253494,Alice In Chains,Sludge Factory
-1.328771357,0.062092579,Alice In Chains,Down In A Hole
-1.040199472,-0.065816193,Alice In Chains,Got Me Wrong
-0.487615012,1.667290052,Rage Against The Machine,People Of The Sun
-0.867374703,1.578176433,Rage Against The Machine,Bulls On Parade
-0.761860633,1.347710177,Rage Against The Machine,Vietnow
-1.356741681,1.452956434,Rage Against The Machine,Revolver
-0.867374703,1.578176433,Rage Against The Machine,Snakecharmer
-0.442589611,1.252450791,Rage Against The Machine,Tire Me
-0.767318257,1.476771281,Rage Against The Machine,Down Rodeo
-1.004724914,0.869876806,Rage Against The Machine,Without A Face
-1.708758448,2.036036062,Rage Against The Machine,Wind Below
-1.004724914,0.869876806,Rage Against The Machine,Roll Right
-1.700572012,1.842444407,Rage Against The Machine,Year Of Tha Boomerang
-1.487724664,-0.360813001,Pearl Jam,Yellow Ledbetter
0.678952182,-2.333604153,Pearl Jam,Hard To Imagine
-1.344007225,0.004860125,Pearl Jam,Last Kiss
-0.193358102,-0.539040239,Sarah McLachlan,Building A Mystery
-0.356177227,-0.356203676,Sarah McLachlan,I Love You
-0.470787337,-0.256334965,Sarah McLachlan,Adia
-0.654891197,0.107494431,Sarah McLachlan,Do What You Have To Do
-0.641110695,-0.164916683,Sarah McLachlan,Full Of Grace
1.071901131,0.846830181,Whitney Houston,Run To You
1.541256821,1.704164653,Guy Sebastian,All I Need Is You
-0.867374703,-0.548258889,Robbie Williams,Misunderstood
-1.040199472,-0.065816193,Robbie Williams,Toxic
1.071901131,0.846830181,Robbie Williams,The Postcard
-1.056572345,0.736206378,Amy MacDonald,Troubled Soul
1.284748479,-0.969243917,Amy MacDonald,No Roots
-1.056572345,0.736206378,Amy MacDonald,What Happiness Means To Me
0.979121518,0.588707974,Alexandra Burke,Overcome
0.815392789,0.662457176,Backyard Babies,Made Me Madman
-1.935249857,-0.655809809,Bruce Springsteen,The Last Carnival
-1.209385825,-0.517530055,The Seeds,Can't Seem To Make You Mine
-0.079657596,1.77330453,The Seeds,Pushin' Too Hard
0.766274171,-2.112356547,Sophie Milman,Agua De Beber
0.678952182,-2.333604153,Sophie Milman,Back Home To Me
-0.341623562,-0.093472144,Sophie Milman,Something In The Air Between Us
-0.163341168,-0.244043431,Shudder To Think,Day Ditty
-0.867374703,-0.548258889,William Shatner,It Hasn't Happened Yet
-1.487724664,-0.360813001,William Shatner,That's Me Trying
-1.626894084,0.150822088,William Shatner,What Have You Done
0.373325221,-0.923150666,William Shatner,Familiar Love
-1.700572012,1.842444407,William Shatner,I Can't Get Behind That
0.373325221,-0.923150666,William Shatner,Real
1.541256821,1.704164653,Teddybears Sthlm,Cobrastyle
-1.056572345,0.736206378,Alcazar,Singing To Heaven
0.815392789,0.662457176,Audio Adrenaline,Mighty Good Leader
1.178324805,1.183310915,Audio Adrenaline,Get Down
0.594359005,-0.130346745,Audio Adrenaline,DC-10
-0.194267706,-0.330084167,Oi Va Voi,Refugee
-0.341623562,-0.093472144,Oi Va Voi,Yesterday's Mistakes
0.373325221,-0.923150666,Oi Va Voi,Od Yeshoma
0.427901464,-0.697293735,Oi Va Voi,A Csitari Hegyek Alatt
0.737166841,-0.729559011,Oi Va Voi,Ladino Song
0.455189586,-0.595888582,Oi Va Voi,Hora
0.815392789,0.662457176,There For Tomorrow,Addiction And Her Name
-1.935249857,-0.655809809,Dave Loggins,Please Come To Boston
1.110104501,-0.31471975,Genesis,Window
-1.040199472,-0.065816193,Dolly Parton,You're The Only One
-1.004724914,0.869876806,Alice In Chains,Man In The Box
-1.257140038,-0.282454474,Alice In Chains,Am I Inside
0.234701564,-0.615247748,Daniel Powter,Bad Day
-1.487724664,-0.360813001,Gary Lewis & The Playboys,This Diamond Ring
0.815392789,0.662457176,Gary Lewis & The Playboys,She's Just My Style
0.815392789,0.662457176,Gary Lewis & The Playboys,Everybody Loves A Clown
1.071901131,0.846830181,The Real Thing,Can't Get By Without You
1.071901131,0.846830181,Diana Ross,All Of My Life
1.541256821,1.704164653,Alisha's Attic,Air We Breathe
1.050070634,1.049640486,The Beatles,Ain't She Sweet
1.541256821,1.704164653,Sonique,Sky
0.722613176,-0.038160242,Bruce Willis,Under The Boardwalk
-1.553216156,0.390506994,Sarah McLachlan,Shelter
0.957291021,0.390506994,Sarah McLachlan,Wear Your Love Like Heaven
-1.040199472,-0.065816193,Tom T. Hall,It Sure Can Get Cold In Des Moines
0.276907192,-1.046066002,George Michael,Spinning The Wheel
0.033133307,-1.033774469,George Michael,Roxanne
0.373325221,-0.923150666,Tears For Fears,Closest Thing To Heaven (live Parc Des Princes)
-0.308877816,-0.102690794,George Michael,Hand To Mouth
0.678952182,-2.333604153,The Calling,Just That Good
1.178324805,1.183310915,Madness,House Of Fun
1.060985883,1.040421836,Michael Jackson,Rock With You
-1.012911351,0.745425028,Michael Jackson,Scream
-0.793514854,-0.202252217,Michael Jackson,Stranger In Moscow
-1.012911351,0.745425028,Michael Jackson,Money
-1.060665563,1.595845513,Michael Jackson,Tabloid Junkie
-1.55867378,1.5658849,Michael Jackson,2 Bad
0.96820627,0.991255701,Michael Jackson,History
-0.35253881,-0.330084167,Michael Jackson,Smile
1.071901131,0.846830181,Whitney Houston,After We Make Love
-1.700572012,1.842444407,Velvet Revolver,Let It Roll
-1.716944885,2.229627717,Velvet Revolver,Get Out The Door
0.373325221,-0.923150666,Velvet Revolver,The Last Fight
0.815392789,0.662457176,The Calling,Our Lives
-0.872832327,-0.280918032,The Calling,Stigmatized
0.79083348,-0.724949685,The Calling,Dreaming In Red
-1.400402676,1.538228949,Suicidal Tendencies,Gaigan Go Home
-1.935249857,-0.655809809,Suicidal Tendencies,Heaven
-1.935249857,-0.655809809,Godley & Creme,Under Your Thumb
1.306578976,1.275497417,Taylor Swift,Love Story
0.373325221,-0.923150666,Joe Purdy,The City
-1.439970452,-0.273235824,Mary Gauthier,I Drink
0.57525732,-0.3423757,Eric Roberson,Change For Me
0.815392789,0.662457176,Echoing Green_ The,Apology
-1.220301074,0.644019875,Alkaline Trio,I'm Dying Tomorrow
-1.056572345,0.736206378,Current 93,The Descent Of Long Satan And Babylon
-1.222484124,-0.274157689,Current 93,A Sadness Song
-0.308877816,-0.102690794,Current 93,Hitler As Kalki (SDM)
-1.935249857,-0.655809809,Current 93,The Signs In The Stars
-0.308877816,-0.102690794,Wire,The Agfers of Kodack
0.373325221,-0.923150666,A Hawk And A Hacksaw,Portlandtown
-1.040199472,-0.065816193,Tunng,Beautiful and Light
-1.935249857,-0.655809809,Tunng,Song of the Sea
0.373325221,-0.923150666,Gus Gus,Call of the Wild
-0.308877816,-0.102690794,Current 93,Sleep Has His House
-0.308877816,-0.102690794,Current 93,Calling For Vanished Faces I
-0.68272508,0.316757792,Current 93,Calling For Vanished Faces II
1.546714445,2.119003914,Captain Hollywood Project,Find Another Way
0.373325221,-0.923150666,Mel & Kim,That's The Way It Is (7'' Version)
1.541256821,1.704164653,Ocean Colour Scene,The Circle
1.257460357,1.086515087,Ocean Colour Scene,You've Got It Bad
-0.720018847,-0.019722942,Tunng,Tale from Black
-0.308877816,-0.102690794,Alkaline Trio,All On Black
-0.308877816,-0.102690794,The Runaways,I Love Playin'  With Fire
-0.308877816,-0.102690794,John Lord Fonda,So far away
-0.605408736,1.504427231,Skunk Anansie,Lately
-0.642572559,0.213377214,Skunk Anansie,You'll Follow Me Down
0.995494391,-0.185658646,Train,Marry Me
1.541256821,1.704164653,The Jimmy Castor Bunch,Troglodyte (Cave Man)
-0.246115137,0.270664541,Sandy Denny,Bushes And Briars
0.276907192,0.748497911,Avril Lavigne,Alice
-0.117860966,-0.70190306,Ambulance Ltd,Anecdote
0.815392789,0.662457176,Ambulance Ltd,Heavy Lifting
1.541256821,1.704164653,Ambulance Ltd,Michigan
0.373325221,-0.923150666,Ambulance Ltd,Young Urban
-1.040199472,-0.065816193,Derek & The Dominos,It's Too Late
-1.431329213,0.078609327,Derek & The Dominos,Thorn Tree In The Garden
-1.056572345,0.736206378,Derek & The Dominos,Little Wing
-1.398583468,-0.025868709,Derek & The Dominos,Nobody Knows You When You're Down And Out
-1.040199472,-0.065816193,Gerry Rafferty,Don't Close The Door
0.373325221,-0.923150666,Planet Funk,Under The Rain
0.957291021,0.390506994,Planet Funk,Paraffin
0.373325221,-0.923150666,Planet Funk,Tightrope Artist
-1.056572345,0.736206378,Judas Priest,Worth Fighting For
-1.400402676,1.538228949,Judas Priest,Demonizer
-1.085224872,-0.022027605,Judas Priest,Angel
0.373325221,-0.923150666,Attica Blues,Deeper
0.373325221,-0.923150666,Attica Blues,It's Not Enough
0.373325221,-0.923150666,Attica Blues,The Man
0.373325221,-0.923150666,Attica Blues,Just An Avenue
0.373325221,-0.923150666,Attica Blues,Now You Know
0.373325221,-0.923150666,Attica Blues,The Quest
0.373325221,-0.923150666,Attica Blues,Look At Yourself
